username,repositorio,hash,linguagem_programacao,Classificacao
autor nulo,https://github.com/torvalds/linux,3b30460c5b0ed762be75a004e924ec3f8711e032,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,c919a3069c775c1c876bec55e00b2305d5125caa,C,NÃO FAMILIAR
autor nulo,https://github.com/LibreOffice/core,6e6e54f944a5ebb49e9110bdeff844d00a96c56c,C++,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,b550a32e60a4941994b437a8d662432a486235a5,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,f961e3f2acae94b727380c0b74e2d3954d0edf79,C,NÃO FAMILIAR
autor nulo,https://github.com/dinhviethoa/libetpan,1fe8fbc032ccda1db9af66d93016b49c16c1f22d,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,657831ffc38e30092a2d5f03d385d710eb88b09a,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,fdcee2cbb8438702ea1b328fb6e0ac5e9a40c7f8,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,1c358ffe0049f768dd49a8a889c1cbf99ac9849b,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,690313a061f7a4fa614ec5cc8368b4f2284e059b,C,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,b4bf968ad52afe14e60a2dc8a95d3555c543353a,C,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,f015fbdd95f76438cd86366467bb2b39870dd7c6,C,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,9690d3ab1f9bcd2db8cbe1fe3ee4a5da606b8814,C,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,3b63d12038c8d8fc278e81c942fa9bec7c704c8b,C,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,b690371bbf97794b4a1d3f295d4fb9a8b05d402d,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,232cd35d0804cc241eb887bb8d4d9b3b9881c64a,C,NÃO FAMILIAR
autor nulo,https://github.com/tikiorg/tiki,6c016e8f066d2f404b18eaa1af7fa0c7a9651ccd,PHP,NÃO FAMILIAR
autor nulo,https://github.com/VirusTotal/yara,10e8bd3071677dd1fa76beeef4bc2fc427cea5e7,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,07678eca2cf9c9a18584e546c2b2a0d0c9a3150c,C,NÃO FAMILIAR
autor nulo,https://github.com/elric1/knc,f237f3e09ecbaf59c897f5046538a7b1a3fa40c1,C,NÃO FAMILIAR
autor nulo,https://github.com/nothings/stb,244d83bc3d859293f55812d48b3db168e581f6ab,C++,NÃO FAMILIAR
autor nulo,https://github.com/LimeSurvey/LimeSurvey,1e440208a8d8bfd71ad7802e6369a136e8bba3dd,PHP,NÃO FAMILIAR
autor nulo,https://github.com/rubygems/rubygems,1b931fc03b819b9a0214be3eaca844ef534175e2,Ruby,NÃO FAMILIAR
autor nulo,https://github.com/rubygems/rubygems,254e3d0ee873c008c0b74e8b8abcbdab4caa0a6d,Ruby,NÃO FAMILIAR
autor nulo,https://github.com/rubygems/rubygems,feadefc2d351dcb95d6492f5ad17ebca546eb964,Ruby,NÃO FAMILIAR
autor nulo,https://github.com/rubygems/rubygems,66a28b9275551384fdab45f3591a82d6b59952cb,HTML,NÃO FAMILIAR
autor nulo,https://github.com/rubygems/rubygems,f83f911e19e27cbac1ccce7471d96642241dd759,Ruby,NÃO FAMILIAR
autor nulo,https://github.com/Cisco-Talos/clamav-devel,d96a6b8bcc7439fa7e3876207aa0a8e79c8451b6,C,NÃO FAMILIAR
autor nulo,https://github.com/gosa-project/gosa-core,56070d6289d47ba3f5918885954dcceb75606001,PHP,NÃO FAMILIAR
autor nulo,https://github.com/minio/minio,9c8b7306f55f2c8c0a5c7cea9a8db9d34be8faa7,Go,NÃO FAMILIAR
autor nulo,https://github.com/LimeSurvey/LimeSurvey,20fc85edccc80e7e7f162613542792380c44446a,PHP,NÃO FAMILIAR
autor nulo,https://github.com/LimeSurvey/LimeSurvey,91d143230eb357260a19c8424b3005deb49a47f7,PHP,NÃO FAMILIAR
autor nulo,https://github.com/serghey-rodin/vesta,5f68c1b634abec2d5a4f83156bfd223d3a792f77,PHP,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,9903e41ae1f5d50c93f268ca3304d4d7c64b9311,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,57ebd808a97d7c5b1e1afb937c2db22beba3c1f8,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,b71812168571fa55e44cdd0254471331b9c4c4c6,C,NÃO FAMILIAR
autor nulo,https://github.com/BlackCatDevelopment/BlackCatCMS,a817755828cd0bfd4b87b0eb5cec59ffe57d3c3e,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,c1fa0768a8713b135848f78fd43ffc208d8ded70,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,9de4ee40547fd315d4a0ed1dd15a2fa3559ad707,Markdown,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,bd23a7269834dc7c1f93e83535d16ebc44b75eba,C,NÃO FAMILIAR
autor nulo,https://github.com/Froxlor/Froxlor,aa881560cc996c38cbf8c20ee62854e27f72c73c,PHP,NÃO FAMILIAR
autor nulo,https://github.com/GNOME/gimp,c21eff4b031acb04fb4dfce8bd5fdfecc2b6524f,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,78c9c4dfbf8c04883941445a195276bb4bb92c76,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,afca6c5b2595fc44383919fba740c194b0b76aff,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,23fcb3340d033d9f081e21e6c12c2db7eaa541d3,C,NÃO FAMILIAR
autor nulo,https://github.com/smarty-php/smarty,2e081a51b1effddb23f87952959139ac62654d50,PHP,NÃO FAMILIAR
autor nulo,https://github.com/smarty-php/smarty,c9dbe1d08c081912d02bd851d1d1b6388f6133d1,PHP,NÃO FAMILIAR
autor nulo,https://github.com/GNOME/pango,71aaeaf020340412b8d012fe23a556c0420eda5f,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,fdf82a7856b32d905c39afc85e34364491e46346,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,5800dc5c19f34e6e03b5adab1282535cb102fafd,C,NÃO FAMILIAR
autor nulo,https://github.com/igrr/axtls-8266,5efe2947ab45e81d84b5f707c51d1c64be52f36c,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,216d117f05bff87b9dc4db55a1b1fadb38bcb786,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,cc4ac341f29fa368da6ef01c207deaf8c61f6a2e,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,16916c8979c32765c542e216b31cee2671b7afe7,C++,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,afa878a689870c28b6994ecf3bb8dbfb2b76d135,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,ecb31dbad39ccdc65868d5d2a37f0f0521250832,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,8f3fafc9c2f0ece10832c25f7ffcb07c97a32ad4,Markdown,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,1007b98f8795ad4bea6bc5f68a32d83e982fdae4,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,2a3f93459d689d990b3ecfbe782fec89b97d3279,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,d26c25a9d19b5976b319af528886f89cf455692d,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,db0add932fb850d762b02604ca3053b7d7ab6deb,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,C,NÃO FAMILIAR
autor nulo,https://github.com/fatfreecrm/fat_free_crm,6d60bc8ed010c4eda05d6645c64849f415f68d65,Ruby,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,9b54d816e00425c3a517514e0d677bb3cec49258,C,NÃO FAMILIAR
autor nulo,https://github.com/dotse/zonemaster-gui,568e8db44930fda4563c1e708a2440909fd8e5fe,Perl,NÃO FAMILIAR
autor nulo,https://github.com/simplesamlphp/saml2,4f6af7f69f29df8555a18b9bb7b646906b45924d,PHP,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,297a6961ffb8ff4dc66c9fbf53b924bd1dda05d5,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,0ddcff49b672239dda94d70d0fcf50317a9f4b51,C,NÃO FAMILIAR
autor nulo,https://github.com/ether/etherpad-lite,ffe24c3dd93efc73e0cbf924db9a0cc40be9511b,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/DCIT/perl-Crypt-JWT,b98a59b42ded9f9e51b2560410106207c2152d6c,Perl,NÃO FAMILIAR
autor nulo,https://github.com/aquaverde/aquarius-core,e1af89aa9df07ea265d879518ede9eb98aa494e0,PHP,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,cb1214c124e1bd61f7dd551b94a794864861592e,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/fusioninventory/fusioninventory-for-glpi,0f777f85773b18f5252e79afa1929fcdc4858c3a,PHP,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,355b98553789b646ed97ad801a619ff898471b92,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,07eebcd72f45c8fd7563d3f9ec5d2bed48f65f36,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,58d9c46929ca0828edde34d263700c3a5fe8dc3c,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/kellyselden/git-diff-apply,106d61d3ae723b4257c2a13e67b95eb40a27e0b5,TypeScript,NÃO FAMILIAR
autor nulo,https://github.com/vega/vega,8f33a0b5170d7de4f12fc248ec0901234342367b,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,e3cdce6fe12193f235b8c0ae5efe6880a25eb957,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,f663dfb8431c97d95682a2b533cca1c8233d21b4,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,15fab63e1e57be9fdb5eec1bbc5916e9825e9acb,C,NÃO FAMILIAR
autor nulo,https://github.com/snapcore/snapd,bdbfeebef03245176ae0dc323392bb0522a339b1,C,NÃO FAMILIAR
autor nulo,https://github.com/mnelson4/printmyblog,8584a2839a541eb29fca64252e388c827af3ec21,PHP,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,401e7e88d4ef80188ffa07095ac00456f901b8c4,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,cb66ddd156203daefb8d71158036b27b0e2caf63,C,NÃO FAMILIAR
autor nulo,https://github.com/facebook/mcrouter,97e033b3bb0cb16b61bf49f0dc7f311a3e0edd1b,C++,NÃO FAMILIAR
autor nulo,https://github.com/facebook/proxygen,f43b134cc5c19d8532e7fb670a1c02e85f7a8d4f,C++,NÃO FAMILIAR
autor nulo,https://github.com/Yubico/pam-u2f,18b1914e32b74ff52000f10e97067e841e5fff62,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,58bdd544e2933a21a51eecf17c3f5f94038261b5,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,6ff7b060535e87c2ae14dd8548512abfdda528fb,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,fe3066122ef72c82415811d25e9e3fad622c0a99,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,1e59b29e520d2beab73e8c78aacd5f1c0d76196d,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,cdb383749ef7b68a38891440af8cc23e0115306d,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,fe5f4b85e6b1b54d3b4588a77133c06ade46d891,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,35ccb468ee2dcbe8ce9cf1e2f1957acc27f54c34,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,7d11230060fa9c8f67e53c85224daf6648805c7b,C,NÃO FAMILIAR
autor nulo,https://github.com/nothings/stb,98fdfc6df88b1e34a736d5e126e6c8139c8de1a6,C++,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,0f7f61ed1b7b697e283e37bd2d731d0bd57adb55,C,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,c509265c5f6ae7264f7b8a8aae1cfa5fc59d108c,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,55e6dc49f1a381d9d511ee2f888fdc3e3c3e3953,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,a7759f410b773a1dd57b0e1fb28112e1cd8b97bc,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,ce08a3691a8ac29125e29fc41967b3737fa3f425,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,35c7032723d85eee7318ff6c82f031fa2666b773,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,604588fc35c7585abb7a9e71f69bb82e4389fefc,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,8187d2d8fd010d2d6b1a3a8edd935beec404dddc,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,5e409ae7a389cdf2ed17469303be3f3f21cec450,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,a906fe9298bf89e01d5272023db687935068849a,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,f595a1985233c399a05c0c37cc41de16a90dd025,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,d5089971bd792311aaab5cb73460326d7ef7f32d,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,d29148fae06c01ef215940e084cf41853c117bab,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,7689875ef64f34141e7292f6945efdf0530b4a5e,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,bfa3b9610c83227894c92b0d312ad327fceb6241,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,29efd648f38b73a64d73f14cd2019d869a585888,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,5c7fbf9a14fb83c9685ad69d48899f490a37609d,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,cb5ec7d98195aa74d5ed299b38eff2a68122f3fa,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,e92040ea6ee2a844ebfd2344174076795a4787bd,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,025e77fcb2f45b21689931ba3bf74eac153afa48,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,91e58d967a92250439ede038ccfb0913a81e59fe,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,5982632109cad48bc6dab867298fdea4dea57c51,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,5f21230b657ccd65452dd3d94c5b5401ba691a2d,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,4a334bbf5584de37c6f5a47c380a531c8c4b140a,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,bb812022d0bc12107db215c981cab0b1ccd73d91,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,7c2c5ba5b8e3a0b2b82f56c71dfab74ed4006df7,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,f6ffc702c6eecd963587273a429dcd608c648984,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,1ddcf2e4f28029a888cadef2e757509ef5047ad8,Matlab,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,4f31d78716ac94c85c244efcea368fea202e2ed4,Matlab,NÃO FAMILIAR
autor nulo,https://github.com/YouPHPTube/YouPHPTube,891843d547f7db5639925a67b7f2fd66721f703a,PHP,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,c91815b596245fd7da349ecc43c8def670d2269e,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,7caac62ed598a196d6ddf8d9c121e12e082cac3a,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,614a257295bdcdeda347086761062ac7658b6830,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,c5d012a46ae22be9444326aa37969a3f75daa3ba,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,a77d8d97f5a7bced0468f0b08798c83fb67427bc,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,b522d2d857d2f75b659936b59b0da9df1682c256,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,c09581a52765a85f19fc35340127396d5e3379cc,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,c78993d138bf480ab4652b5a48379d4ff75ba5f7,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,f7206618d27c2e69d977abf40e3035a33e5f6be0,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,3c53413eb544cc567309b4c86485eae43e956112,C,NÃO FAMILIAR
autor nulo,https://github.com/LINBIT/csync2,416f1de878ef97e27e27508914f7ba8599a0be22,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,56897b217a1d0a91c9920cb418d6b3fe922f590a,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,ceabee6c59943bdd5e1da1a6a20dc7ee5f8113a2,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,58ccd2d31e502c37e108b285bf3d343eb00c235b,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,f0d1762554014ce0ae347b9f0d088f2c157c8c72,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,01ca667133d019edc9f0a1f70a272447c84ec41f,C,NÃO FAMILIAR
autor nulo,https://github.com/YouPHPTube/YouPHPTube,b32b410c9191c3c5db888514c29d7921f124d883,PHP,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,4097828d7cc87589864fecf452f2cd46c5f37180,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,df7e40425813c50cd252e6f5e348a81ef1acae56,C,NÃO FAMILIAR
autor nulo,https://github.com/FreePBX/contactmanager,99e5aa0050224289cfe64c9036f38ce2531bf633,PHP,NÃO FAMILIAR
autor nulo,https://github.com/FreePBX/manager,071a50983ca6a373bb2d1d3db68e9eda4667a372,PHP,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,07f12b26e21ab359261bf75cfcb424fdc7daeb6d,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,6caabe7f197d3466d238f70915d65301f1716626,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,ecf7c6b288e11e7e7f75387c5e9e93e423b98397,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/projectacrn/acrn-hypervisor,2b3dedfb9ba13f15887f22b935d373f36c9a59fa,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,ec9c8944af2bfc65c697ca44f93a727a99b405f1,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/kkos/oniguruma,d3e402928b6eb3327f8f7d59a9edfa622fec557b,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,59c4bd853abcea95eccc167a7d7fd5f1a5f47b98,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,4969c06a0d83c9c3dc50b8efcdc8eeedfce896f6,C,NÃO FAMILIAR
autor nulo,https://github.com/NetHack/NetHack,f001de79542b8c38b1f8e6d7eaefbbd28ab94b47,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,da2311a6385c3b499da2ed5d9be59ce331fa93e9,C,NÃO FAMILIAR
autor nulo,https://github.com/Patrowl/PatrowlManager,2287c9715d2e7ef11b44bb0ad4a57727654f2203,Python,NÃO FAMILIAR
autor nulo,https://github.com/occlum/occlum,36918e42bf6732c4d3996bc99eb013eb6b90b249,Rust,NÃO FAMILIAR
autor nulo,https://github.com/nginx/nginx,c1be55f97211d38b69ac0c2027e6812ab8b1b94e,HTML,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,7b09c2d052db4b4ad0b27b97918b46a7746966fa,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,2e7682ebfc750177a4944eeb56e97a3f05734528,C,NÃO FAMILIAR
autor nulo,https://github.com/rpm-software-management/libcomps,e3a5d056633677959ad924a51758876d415e7046,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,1e6a3ace073c9ec9c71e439c111d23c6e66cb6ae,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,8a43abefb38c5e29138e1c9c515b313363541c06,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,748a03651e5b138bcaf160d15133de2f4b1b89ce,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick,306c1f0fa5754ca78efd16ab752f0e981d4f6b82,Objective-C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,77f8269606bf95fcb232ee86f6da80886f1dfae8,C,NÃO FAMILIAR
autor nulo,https://github.com/LimeSurvey/LimeSurvey,1ed10d3c423187712b8f6a8cb2bc9d5cc3b2deb8,PHP,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,28d76df18f0ad5bcf5fa48510b225f0ed262a99b,C++,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,b70261a288ea4d2f4ac7cd04be08a9f0f2de4f4d,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,3a9b153c5591548612c3955c9600a98150c81875,C,NÃO FAMILIAR
autor nulo,https://github.com/gssapi/gssproxy,cb761412e299ef907f22cd7c4146d50c8a792003,C,NÃO FAMILIAR
autor nulo,https://github.com/iubenda/iubenda-cookie-class,545e0586320ae6f16204ba548cf533ef75dc2fbd,PHP,NÃO FAMILIAR
autor nulo,https://github.com/jerryscript-project/jerryscript,69f8e78c2f8d562bd6d8002b5488f1662ac30d24,C,NÃO FAMILIAR
autor nulo,https://github.com/OCSInventory-NG/OCSInventory-ocsreports,da72e0fddaeceee44fbbd7241e07e5d53d1eee64,PHP,NÃO FAMILIAR
autor nulo,https://github.com/spiral-project/ihatemoney,8d77cf5d5646e1d2d8ded13f0660638f57e98471,Python,NÃO FAMILIAR
autor nulo,https://github.com/ractf/core,f3dc89b9f6ab1544a289b3efc06699b13d63e0bd,Python,NÃO FAMILIAR
autor nulo,https://github.com/ArtifexSoftware/ghostpdl,5d499272b95a6b890a1397e11d20937de000d31b,C,NÃO FAMILIAR
autor nulo,https://github.com/facebook/hhvm,b3679121bb3c7017ff04b4c08402ffff5cf59b13,C++,NÃO FAMILIAR
autor nulo,https://github.com/facebook/hhvm,dabd48caf74995e605f1700344f1ff4a5d83441d,C++,NÃO FAMILIAR
autor nulo,https://github.com/facebook/hhvm,bd586671a3c22eb2f07e55f11b3ce64e1f7961e7,C++,NÃO FAMILIAR
autor nulo,https://github.com/pts/sam2p,1d62cf8964bfcafa6561c4c3bb66d4aa4c529a73,C,NÃO FAMILIAR
autor nulo,https://github.com/pts/sam2p,b953f63307c4a83fa4615a4863e3fb250205cd98,C,NÃO FAMILIAR
autor nulo,https://github.com/nukeviet/module-shops,742c0e0f74364f7250c2a69f0a957d4e6317be68,PHP,NÃO FAMILIAR
autor nulo,https://github.com/WWBN/AVideo,ecc5f40470bbafff231133f58db1df70f47bfb33,PHP,NÃO FAMILIAR
autor nulo,https://github.com/WWBN/AVideo,218c98cbd4a4a2c15745852bcd0f29faf101bd8c,PHP,NÃO FAMILIAR
autor nulo,https://github.com/LimeSurvey/LimeSurvey,0a7bdfa1c166f734d11a1528c8d9a7d61b670ad7,PHP,NÃO FAMILIAR
autor nulo,https://github.com/LimeSurvey/LimeSurvey,38e1ab069b538de7cb5f3a04939aba8e835640cb,PHP,NÃO FAMILIAR
autor nulo,https://github.com/autovance/ftp-srv,457b859450a37cba10ff3c431eb4aa67771122e3,TypeScript,NÃO FAMILIAR
autor nulo,https://github.com/tmux/tmux,a868bacb46e3c900530bed47a1c6f85b0fbe701c,C,NÃO FAMILIAR
autor nulo,https://github.com/illumos/illumos-gate,1d276e0b382cf066dae93640746d8b4c54d15452,C,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,3e21bc8a58b4ae38d24c7e283837cc279f35b6a5,C,NÃO FAMILIAR
autor nulo,https://github.com/DataTables/DataTablesSrc,a51cbe99fd3d02aa5582f97d4af1615d11a1ea03,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/daylightstudio/FUEL-CMS,fbf2d59215800f05d4359e8f984d5680d62f0f3b,PHP,NÃO FAMILIAR
autor nulo,https://github.com/qemu/qemu,ebf101955ce8f8d72fba103b5151115a4335de2c,C,NÃO FAMILIAR
autor nulo,https://github.com/openbsd/src,79a034b4aed29e965f45a13409268290c9910043,C,NÃO FAMILIAR
autor nulo,https://github.com/openbsd/src,6c3220444ed06b5796dedfd53a0f4becd903c0d1,C,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,5c455c5ab332773464d02ba17015acdca198f03d,C,NÃO FAMILIAR
autor nulo,https://github.com/NetHack/NetHack,612755bfb5c412079795c68ba392df5d93874ed8,C,NÃO FAMILIAR
autor nulo,https://github.com/auth0/auth0.js,355ca749b229fb93142f0b3978399b248d710828,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/mikaelbr/mversion,b7a8b32600e60759a7ad3921ec4a2750bf173482,JavaScript,NÃO FAMILIAR
autor nulo,https://github.com/torvalds/linux,d0cb50185ae942b03c4327be322055d622dc79f6,C,NÃO FAMILIAR
autor nulo,https://github.com/nystudio107/craft-seomatic,65ab659cb6c914c7ad671af1e417c0da2431f79b,Markdown,NÃO FAMILIAR
autor nulo,https://github.com/ImageMagick/ImageMagick6,553054c1cb1e4e05ec86237afef76a32cd7c464d,C,NÃO FAMILIAR
autor nulo,https://github.com/theonedev/onedev,d6fc4212b1ac1e9bbe3ce444e95f9af1e3ab8b66,Java,NÃO FAMILIAR
autor nulo,https://github.com/theonedev/onedev,9196fd795e87dab069b4260a3590a0ea886e770f,Java,NÃO FAMILIAR
autor nulo,https://github.com/ractf/core,c57a4d186bfc586ad3edfe4dcba9f11efbf22f09,Python,NÃO FAMILIAR
autor nulo,https://github.com/ractf/core,cebb67bd16a8296121201805332365ffccb29638,Python,NÃO FAMILIAR
autor nulo,https://github.com/minio/minio,e197800f9055489415b53cf137e31e194aaf7ba0,Go,NÃO FAMILIAR
