username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
dmnks,https://github.com/rpm-software-management/yum-utils,6a8de061f8fdc885e74ebe8c94625bf53643b71c,Python,44.0,44.0,0.0
dmnks,https://github.com/rpm-software-management/yum-utils,7554c0133eb830a71dc01846037cc047d0acbc2c,Python,14.0,5.0,9.0
rabbah,https://github.com/apache/incubator-openwhisk-runtime-docker,891896f25c39bc336ef6dda53f80f466ac4ca3c8,Python,14.0,13.0,1.0
TurboTurtle,https://github.com/sosreport/sos-collector,72058f9253e7ed8c7243e2ff76a16d97b03d65ed,Python,1.0,1.0,0.0
takluyver,https://github.com/jupyter/notebook,107a89fce5f413fb5728c1c5d2c7788e1fb17491,Python,14.0,14.0,0.0
doubleO8,https://github.com/E2OpenPlugins/e2openplugin-OpenWebif,a846b7664eda3a4c51a452e00638cf7337dc2013,Python,10.0,5.0,5.0
medmunds,https://github.com/anymail/django-anymail,db586ede1fbb41dce21310ea28ae15a1cf1286c5,Python,15.0,12.0,3.0
jbweston,https://github.com/jupyterhub/oauthenticator,1845c0e4b1bff3462c91c3108c85205acd3c75a2,Python,34.0,8.0,26.0
bitprophet,https://github.com/paramiko/paramiko,fa29bd8446c8eab237f5187d28787727b4610516,Python,46.0,44.0,2.0
kovidgoyal,https://github.com/kovidgoyal/calibre,aeb5b036a0bf657951756688b3c72bd68b6e4a7d,Python,102.0,87.0,15.0
nicolaiarocci,https://github.com/pyeve/eve,f8f7019ffdf9b4e05faf95e1f04e204aa4c91f98,Python,15.0,9.0,6.0
zooba,https://github.com/python/cpython,8d0ef0b5edeae52960c7ed05ae8a12388324f87e,Python,17.0,9.0,8.0
minrk,https://github.com/jupyter/notebook,08c4c898182edbe97aadef1815cce50448f975cb,Python,4.0,4.0,0.0
drazisil,https://github.com/codecov/codecov-python,2a80aa434f74feb31242b6f213b75ce63ae97902,Python,13.0,10.0,3.0
dbkr,https://github.com/matrix-org/sydent,4e1cfff53429c49c87d5c457a18ed435520044fc,Python,16.0,11.0,5.0
dw,https://github.com/dw/mitogen,5924af1566763e48c42028399ea0cd95c457b3dc,Python,50.0,36.0,14.0
nnist,https://github.com/labd/wagtail-2fa,a6711b29711729005770ff481b22675b35ff5c81,Python,31.0,19.0,12.0
digitalresistor,https://github.com/Pylons/waitress,8eba394ad75deaf9e5cd15b78a3d16b12e6b0eba,Python,711.0,408.0,303.0
digitalresistor,https://github.com/Pylons/waitress,575994cd42e83fd772a5f7ec98b2c56751bd3f65,Python,26.0,23.0,3.0
mateuszmandera,https://github.com/zulip/zulip,0c2cc41d2e40807baa5ee2c72987ebfb64ea2eb6,Python,286.0,283.0,3.0
Eugeny,https://github.com/ajenti/ajenti,7aa146b724e0e20cfee2c71ca78fafbf53a8767c,Python,9.0,8.0,1.0
jcramer,https://github.com/simpleledger/Electron-Cash-SLP,ea3912c3d508ba81b280ef7d78648464f7f76fb8,Python,12.0,1.0,11.0
The-Compiler,https://github.com/qutebrowser/qutebrowser,021ab572a319ca3db5907a33a59774f502b3b975,Python,26.0,17.0,9.0
temoto,https://github.com/httplib2/httplib2,a1457cc31f3206cf691d11d2bf34e98865873e9e,Python,38.0,37.0,1.0
brentzundel,https://github.com/hyperledger/indy-node,55056f22c83b7c3520488b615e1577e0f895d75a,Python,4.0,4.0,0.0
mwhudson,https://github.com/CanonicalLtd/subiquity,7db70650feaf513d7fb6f1ca07f2d670a0890613,Python,11.0,11.0,0.0
AntonKueltz,https://github.com/AntonKueltz/fastecdsa,7b64e3efaa806b4daaf73bb5172af3581812f8de,Python,2.0,1.0,1.0
cvandeplas,https://github.com/MISP/MISP-maltego,3ccde66dab4096ab5663e69f352992cc73e1160b,Python,283.0,139.0,144.0
hannob,https://github.com/schokokeksorg/freewvs,18bbf2043e53f69e0119d24f8ae4edb274afb9b2,Python,2.0,1.0,1.0
hannob,https://github.com/schokokeksorg/freewvs,83a6b55c0435c69f447488b791555e6078803143,Python,6.0,5.0,1.0
minrk,https://github.com/jupyterhub/kubespawner,3dfe870a7f5e98e2e398b01996ca6b8eff4bb1d0,Python,44.0,28.0,16.0
autor nulo,https://github.com/spiral-project/ihatemoney,8d77cf5d5646e1d2d8ded13f0660638f57e98471,Python,4.0,2.0,2.0
Zephyrkul,https://github.com/zephyrkul/FluffyCogs,6b9f3b862e1f0a5429c62f3090f814e53a242347,Python,72.0,44.0,28.0
autor nulo,https://github.com/ractf/core,f3dc89b9f6ab1544a289b3efc06699b13d63e0bd,Python,12.0,9.0,3.0
ChristianTacke,https://github.com/horazont/xmpp-http-upload,82056540191e89f0cd697c81f57714c00962ed75,Python,49.0,15.0,34.0
cipherboy,https://github.com/dogtagpki/pki,50c23ec146ee9abf28c9de87a5f7787d495f0b72,Python,61.0,58.0,3.0
its-a-feature,https://github.com/its-a-feature/Apfell,5fc64502bc008388514f2b5d1160b677e3b4a7f3,Python,9.0,7.0,2.0
mgqa34,https://github.com/FederatedAI/FATE,6feccf6d752184a6f9365d56a76fe627983e7139,Python,15.0,14.0,1.0
richvdh,https://github.com/matrix-org/synapse,3ce2f303f15f6ac3dc352298972dc6e04d9b7a8b,Python,103.0,49.0,54.0
jsangmeister,https://github.com/OpenSlides/OpenSlides,f3809fc8a97ee305d721662a75f788f9e9d21938,Python,38.0,33.0,5.0
LarsMichelsen,https://github.com/tribe29/checkmk,c00f450f884d8a229b7d8ab3f0452ed802a1ae04,Python,22.0,18.0,4.0
LarsMichelsen,https://github.com/tribe29/checkmk,e7fd8e4c90be490e4293ec91804d00ec01af5ca6,Python,16.0,14.0,2.0
reedy,https://github.com/wikimedia/analytics-quarry-web,4b7e1d6a3a52ec6cf826a971135a38b0f74785d2,Python,15.0,12.0,3.0
nnist,https://github.com/labd/wagtail-2fa,ac23550d33b7436e90e3beea904647907eba5b74,Python,96.0,94.0,2.0
Terrtia,https://github.com/CIRCL/AIL-framework,e808840f957c810b8e3944cba808716dc722581b,Python,54.0,31.0,23.0
autor nulo,https://github.com/ractf/core,c57a4d186bfc586ad3edfe4dcba9f11efbf22f09,Python,258.0,198.0,60.0
autor nulo,https://github.com/ractf/core,cebb67bd16a8296121201805332365ffccb29638,Python,2.0,1.0,1.0
leplatrem,https://github.com/mozilla/PollBot,6db74a4fcbff258c7cdf51a6ff0724fc10c485e5,Python,7.0,6.0,1.0
SteveMcGrath,https://github.com/tenable/integration-jira-cloud,f8c2095fd529e664e7fa25403a0a4a85bb3907d0,Python,2.0,1.0,1.0
dwisiswant0,https://github.com/dwisiswant0/apkleaks,a966e781499ff6fd4eea66876d7532301b13a382,Python,6.0,4.0,2.0
RhinosF1,https://github.com/MirahezeBots/sopel-channelmgnt,7c96d400358221e59135f0a0be0744f3fad73856,Python,22.0,19.0,3.0
DEMON1A,https://github.com/DEMON1A/Discord-Recon,26e2a084679679cccdeeabbb6889ce120eff7e50,Python,8.0,8.0,0.0
briancappello,https://github.com/briancappello/flask-unchained,71e36b28166f9ffbe0a991f51127f0984f7e6a40,Python,23.0,20.0,3.0
nicolargo,https://github.com/nicolargo/glances,85d5a6b4af31fcf785d5a61086cbbd166b40b07a,Python,98.0,90.0,8.0
tabatkins,https://github.com/tabatkins/bikeshed,b2f668fca204260b1cad28d5078e93471cb6b2dd,Python,77.0,60.0,17.0
Asjidkalam,https://github.com/cvandeplas/pystemon,dbeb87afefdb63de2f4cff69b6f10c5965d14b54,Python,6.0,3.0,3.0
jbarlow83,https://github.com/pikepdf/pikepdf,3f38f73218e5e782fe411ccbb3b44a793c0b343a,Python,64.0,59.0,5.0
clokep,https://github.com/matrix-org/sydent,0523511d2fb40f2738f8a8549868f44b96e5dab7,Python,110.0,108.0,2.0
autor nulo,https://github.com/matrix-org/sydent,89071a1a754c69a50deac89e6bb74002d4cda19d,Python,25.0,22.0,3.0
clokep,https://github.com/matrix-org/sydent,f56eee315b6c44fdd9f6aa785cc2ec744a594428,Python,17.0,13.0,4.0
dkasak,https://github.com/matrix-org/sydent,0f00412017f25619bc36c264b29ea96808bf310a,Python,155.0,108.0,47.0
autor nulo,https://github.com/matrix-org/sydent,3d531ed50d2fd41ac387f36d44d3fb2c62dd22d3,Python,632.0,613.0,19.0
autor nulo,https://github.com/matrix-org/sydent,8936925f561b0c352c2fa922d5097d7245aad00a,Python,38.0,33.0,5.0
autor nulo,https://github.com/matrix-org/sydent,9e573348d81df8191bbe8c266c01999c9d57cd5f,Python,134.0,128.0,6.0
richvdh,https://github.com/matrix-org/sydent,3175fd358ebc2c310eab7a3dbf296ce2bd54c1da,Python,34.0,31.0,3.0
richvdh,https://github.com/matrix-org/synapse,03318a766cac9f8b053db2214d9c332a977d226c,Python,364.0,296.0,68.0
autor nulo,https://github.com/Dav-Git/Dav-Cogs,3d54ef9b52ce03f139b7d6c1cc38c375e65593fd,Python,23.0,19.0,4.0
laggron42,https://github.com/retke/Laggrons-Dumb-Cogs,c79dd2cc879989cf2018e76ba2aad0baef3b4ec8,Python,41.0,37.0,4.0
samuelcolvin,https://github.com/samuelcolvin/pydantic,7e83fdd2563ffac081db7ecdf1affa65ef38c468,Python,55.0,51.0,4.0
dpgaspar,https://github.com/dpgaspar/Flask-AppBuilder,780bd0e8fbf2d36ada52edb769477e0a4edae580,Python,6.0,6.0,0.0
liangxin1300,https://github.com/ClusterLabs/crmsh,c538024b8ebd138dc373b005189471d9b77e9c82,Python,113.0,87.0,26.0
elg,https://github.com/LibrIT/passhport,366b03f607729c4538e91b634ecc57c8398522a1,Python,4.0,2.0,2.0
Ysurac,https://github.com/Ysurac/openmptcprouter-vps-admin,a01cbc8c3d3b8bb7720bf3ff234671b4c0e1859c,Python,2.0,1.0,1.0
autor nulo,https://github.com/Dav-Git/Dav-Cogs,fbe2ae8ec851a2e9e3e2370db3b812f268e8c8cb,Python,14.0,5.0,9.0
patrickkwang,https://github.com/tiangolo/fastapi,fa7e3c996edf2d5482fff8f9d890ac2390dede4d,Python,104.0,92.0,12.0
ziirish,https://github.com/python-restx/flask-restx,bab31e085f355dd73858fd3715f7ed71849656da,Python,2.0,1.0,1.0
andialbrecht,https://github.com/andialbrecht/sqlparse,8238a9e450ed1524e40cb3a8b0b3c00606903aeb,Python,22.0,21.0,1.0
nvbn,https://github.com/nvbn/thefuck,e343c577cd7da4d304b837d4a07ab4df1e023092,Python,8.0,8.0,0.0
