username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
albogdano,https://github.com/erudika/para,fa677c629842df60099daa9c23bd802bc41b48d1,Java,72.0,68.0,4.0
ThexXTURBOXx,https://github.com/Konloch/bytecode-viewer,1ec02658fe6858162f5e6a24f97928de6696c5cb,Java,7.0,6.0,1.0
ThexXTURBOXx,https://github.com/Konloch/bytecode-viewer,c968e94b2c93da434a4ecfac6d08eda162d615d0,Java,12.0,9.0,3.0
fabienrenaud,https://github.com/micronaut-projects/micronaut-core,b8ec32c311689667c69ae7d9f9c3b3a8abc96fe3,Java,204.0,145.0,59.0
vlsi,https://github.com/pgjdbc/pgjdbc,f4d0ed69c0b3aae8531d83d6af4c57f22312c813,Java,131.0,120.0,11.0
gotson,https://github.com/junrar/junrar,7b16b3d90b91445fd6af0adfed22c07413d4fab7,Java,8.0,6.0,2.0
ibacher,https://github.com/openmrs/openmrs-core,db8454bf19a092a78d53ee4dba2af628b730a6e7,Java,33.0,16.0,17.0
tmortagne,https://github.com/xwiki/xwiki-platform,7ab0fe7b96809c7a3881454147598d46a1c9bbbe,Java,24.0,22.0,2.0
tmortagne,https://github.com/xwiki/xwiki-platform,30c52b01559b8ef5ed1035dac7c34aaf805764d5,Java,387.0,239.0,148.0
tmortagne,https://github.com/xwiki/xwiki-platform,b35ef0edd4f2ff2c974cbeef6b80fcf9b5a44554,Java,52.0,28.0,24.0
tmortagne,https://github.com/xwiki/xwiki-platform,ab778254fb8f71c774e1c1239368c44fe3b6bba5,Java,18.0,7.0,11.0
tmortagne,https://github.com/xwiki/xwiki-platform,df8bd49b5a4d87a427002c6535fb5b1746ff117a,Java,72.0,38.0,34.0
erossignon,https://github.com/node-opcua/node-opcua,7b5044b3f5866fbedc3efabd05e407352c07bd2f,Java,1913.0,978.0,935.0
atomfrede,https://github.com/jhipster/generator-jhipster,c220a210fd7742c53eea72bd5fadbb96220faa98,Java,62.0,27.0,35.0
aaime,https://github.com/geosolutions-it/jai-ext,cb1d6565d38954676b0a366da4f965fef38da1cb,Java,206.0,188.0,18.0
normanmaurer,https://github.com/netty/netty,185f8b2756a36aaa4f973f1a2a025e7d981823f1,Java,15.0,11.0,4.0
autor nulo,https://github.com/OpenClinica/OpenClinica,6f864e86543f903bd20d6f9fc7056115106441f3,Java,89.0,59.0,30.0
chadlwilson,https://github.com/gocd/gocd-ldap-authentication-plugin,87fa7dac5d899b3960ab48e151881da4793cfcc3,Java,35.0,28.0,7.0
flavorjones,https://github.com/sparklemotion/nekohtml,a800fce3b079def130ed42a408ff1d09f89e773d,Java,2.0,1.0,1.0
vran-dev,https://github.com/vran-dev/databasir,ca22a8fef7a31c0235b0b2951260a7819b89993b,Java,188.0,127.0,61.0
Hccake,https://github.com/ballcat-projects/ballcat-codegen,84a7cb38daf0295b93aba21d562ec627e4eb463b,Java,44.0,34.0,10.0
surli,https://github.com/xwiki/xwiki-commons,215951cfb0f808d0bf5b1097c9e7d1e503449ab8,Java,184.0,155.0,29.0
tmortagne,https://github.com/xwiki/xwiki-commons,947e8921ebd95462d5a7928f397dd1b64f77c7d5,Java,50.0,50.0,0.0
darrachequesne,https://github.com/socketio/socket.io-client-java,e8ffe9d1383736f6a21090ab959a2f4fa5a41284,Java,84.0,50.0,34.0
spassarop,https://github.com/nahsra/antisamy,0199e7e194dba5e7d7197703f43ebe22401e61ae,Java,44.0,35.0,9.0
aubincleme,https://github.com/xwiki/xwiki-platform,26728f3f23658288683667a5182a916c7ecefc52,Java,2.0,1.0,1.0
chadlwilson,https://github.com/gocd/gocd,37d35115db2ada2190173f9413cfe1bc6c295ecb,Java,130.0,86.0,44.0
lkiesow,https://github.com/opencast/opencast,8d5ec1614eed109b812bc27b0c6d3214e456d4e7,Java,13.0,1.0,12.0
tmortagne,https://github.com/xwiki/xwiki-platform,4917c8f355717bb636d763844528b1fe0f95e8e2,Java,21.0,16.0,5.0
spassarop,https://github.com/nahsra/antisamy,32e273507da0e964b58c50fd8a4c94c9d9363af0,Java,14.0,8.0,6.0
Karlatemp,https://github.com/Karlatemp/UnsafeAccessor,4ef83000184e8f13239a1ea2847ee401d81585fd,Java,7.0,4.0,3.0
sehrope,https://github.com/pgjdbc/pgjdbc,739e599d52ad80f8dcd6efedc6157859b1a9d637,Java,60.0,58.0,2.0
yangzongzhuan,https://github.com/yangzongzhuan/RuoYi,d8b2a9a905fb750fa60e2400238cf4750a77c5e6,Java,5.0,3.0,2.0
JLLeitschuh,https://github.com/jlangch/venice,c942c73136333bc493050910f171a48e6f575b23,Java,2.0,1.0,1.0
