username,repositorio,hash,linguagem_programacao,Classificacao,tempo_criacao
NickMeves,https://github.com/oauth2-proxy/oauth2-proxy,0279fa7dff1752f1710707dbd1ffac839de8bbfc,Go,NÃO FAMILIAR,2013-04-11 06:26:15+00:00
wass3r,https://github.com/go-vela/server,cb4352918b8ecace9fe969b90404d337b0744d46,Go,NÃO FAMILIAR,2012-01-03 14:27:44+00:00
tglsfdc,https://github.com/postgres/postgres,28e24125541545483093819efae9bca603441951,C,NÃO FAMILIAR,2014-09-12 23:21:25+00:00
nolimits4web,https://github.com/nolimits4web/swiper,9dad2739b7474f383474773d5ab898a0c29ac178,TypeScript,NÃO FAMILIAR,2011-08-23 17:45:14+00:00
mafintosh,https://github.com/mafintosh/dns-packet,25f15dd0fedc53688b25fd053ebbdffe3d5c1c56,CoffeeScript,NÃO FAMILIAR,2010-08-26 09:08:37+00:00
nao-pon,https://github.com/Studio-42/elFinder,75ea92decc16a5daf7f618f85dc621d1b534b5e1,PHP,NÃO FAMILIAR,2012-02-06 13:37:40+00:00
tabatkins,https://github.com/tabatkins/bikeshed,b2f668fca204260b1cad28d5078e93471cb6b2dd,Python,NÃO FAMILIAR,2011-03-22 00:37:11+00:00
Mostafa-Samir,https://github.com/Mostafa-Samir/zip-local,949446a95a660c0752b1db0c654f0fd619ae6085,JavaScript,NÃO FAMILIAR,2013-08-11 20:20:47+00:00
ashaffer,https://github.com/ashaffer/cached-path-relative,40c73bf70c58add5aec7d11e4f36b93d144bb760,Scala,NÃO FAMILIAR,2012-06-20 07:26:44+00:00
fabianlindfors,https://github.com/advancedforms/advanced-forms,2ce3ab6985c3a909eefb01c562995bc6a994d3a2,PHP,NÃO FAMILIAR,2013-05-05 10:31:02+00:00
aKandzior,https://github.com/alkacon/mercury-template,800945f5d02346c633c7aef9f5d596d7dedc8fb5,Shell,NÃO FAMILIAR,2011-06-15 14:30:21+00:00
boutell,https://github.com/apostrophecms/apostrophe,c211b211f9f4303a77a307cf41aac9b4ef8d2c7c,TypeScript,NÃO FAMILIAR,2008-11-01 12:01:50+00:00
julianguyen,https://github.com/ifmeorg/ifme,83fd44ef8921a8dcf394a012e44901ab08596bdc,TypeScript,NÃO FAMILIAR,2012-12-10 20:24:47+00:00
mgaido91,https://github.com/apache/incubator-livy,4d8a912699683b973eee76d4e91447d769a0cb0d,JavaScript,NÃO FAMILIAR,2014-09-18 14:44:12+00:00
JoeScho,https://github.com/JoeScho/get-ip-range,98ca22b815c77273cbab259811ab0976118e13b6,TypeScript,NÃO FAMILIAR,2015-05-16 17:39:25+00:00
Asjidkalam,https://github.com/cvandeplas/pystemon,dbeb87afefdb63de2f4cff69b6f10c5965d14b54,Python,NÃO FAMILIAR,2016-01-14 18:54:17+00:00
alimpfard,https://github.com/SerenityOS/serenity,48fbf6a88d4822a1e5470cf08f29464511bd72c1,C++,NÃO FAMILIAR,2015-08-27 15:58:27+00:00
rakibtg,https://github.com/rakibtg/docker-web-gui,79cdc41809f2030fce21a1109898bd79e4190661,TypeScript,NÃO FAMILIAR,2013-09-08 17:56:14+00:00
J-Fields,https://github.com/VSCodeVim/Vim,939df0e7fd55a9840dbd4fb3c907315e2a5ef446,JavaScript,NÃO FAMILIAR,2015-05-09 20:09:53+00:00
Qix-,https://github.com/Qix-/color-string,0789e21284c33d89ebc4ab4ca6f759b9375ac9d3,JavaScript,NÃO FAMILIAR,2011-06-30 05:07:30+00:00
dummdidumm,https://github.com/sveltejs/language-tools,5d7bf1fd98bfe2cd2080863a3c95ce099b898075,CoffeeScript,NÃO FAMILIAR,2013-11-18 12:03:35+00:00
jorangreef,https://github.com/ronomon/opened,7effe011d4fea8fac7f78c00615e0a6e69af68ec,JavaScript,NÃO FAMILIAR,2010-09-23 16:40:05+00:00
rs,https://github.com/rs/node-netmask,3f19a056c4eb808ea4a29f234274c67bc5a848f4,CoffeeScript,NÃO FAMILIAR,2009-03-28 21:32:51+00:00
kevinbackhouse,https://github.com/Exiv2/exiv2,783b3a6ff15ed6f82a8f8e6c8a6f3b84a9b04d4b,C++,NÃO FAMILIAR,2013-05-06 20:18:45+00:00
kevinbackhouse,https://github.com/Exiv2/exiv2,f9308839198aca5e68a65194f151a1de92398f54,C++,NÃO FAMILIAR,2013-05-06 20:18:45+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,a7116dd3913c4a4afd2a3a938573aa7c785fdfc6,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,799f835a3dfa00a4d852defa29b15841eea9d64f,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,8f37b52e1320d8d72a9529b2468277791a261197,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,311403edbc9816df80274bd1ea8b3c0c0f22c3fa,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,fca9874a9b42a2134f907d2fb46ab774a831404a,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,2be2cdf3a123e231b16f766aa0e27d56b4606535,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,b12aa1d44352de21d1a6faaf04172d8c2508b42b,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,cfa91be9863a91d5105a3b4941096044ab32036b,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,a1b11d2fdd1e51bfe18bb1ede804f60abfa92da6,C,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,f851613f8f0fb0c838d160ced13c134f778e3ce7,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,e6a7c7cc18c3aaad1ae0872cb0a959f5c923d2bd,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,44b7f486c0143f68b56c34e2d01e146ee445134a,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,efea03b38fb8d3b81762237dc85e579cc5fc6e87,C,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,a324ac84e573fba362a5e53d4e74d5de6729933e,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,f6c40f0c6cbf00d46c7717a26419f2062f2f8694,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,c570e2ecfc822941335ad48f6e10df4e21f11c96,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,1e922ccdf6bf46a3a52641f99fd47d54c1decd13,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,67784700869470d65d5f2ef20aeb5e97c31673cb,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,d6ed5bcfe1dcab9e85a4d39931bd18d99018e75b,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,744009c9e5cc5d0447f0dc39d055f917e1fd9e16,Rust,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,480641e3599775a8895254ffbc0fc45621334f68,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,77dd114513d7796e1e2b8aece214a380af26fbf4,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,1c56f53be0b722ca657cbc7df461ed676c8642a2,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,31bd5026304677faa8a0b77602c6154171b9aec1,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,f4c364a5d6880557f6f5b6eb5cee2c407f0186b3,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,3f6fe4dfef6f57e768260b48166c27d148f3015f,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,5e52ef5a461570cfb68f3bdbbebfe972cb4e0fd8,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,dcd7867de0fea4b72a2b34bd41eb74548dc23886,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,f7cc8755ac6683131fdfa7a8a121f9d7a9dec6fb,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,376c352a37ce5a68b721406dc7e77ac4b6cf483d,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,a3d9f9be9ac2296615644061b40cefcee341dcc4,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,ecf768cbe50cedc0a45ce1ee223146a3d3d26d23,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,63c6a29d0f2d692b247f7bf81f8732d6442fad09,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,6fc9141f42f6a72180ecd24021c3e6b36165fe0d,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,12c727cee857fa19be717f336943d95fca4ffe4f,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,a74768f8e4efbda4def9f16ee7e13cf3922ac5f7,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,32fdcbff9d06d010d908fcc4bd4b36eb3ce15925,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,b1b323042264740c398140da32e93fb9c2c9f33e,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,5899741d0421391ca878da47907b1452f06aaf1b,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,6972f9dfe325636b3db4e0bc517ee22a159365c0,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,4c0ee937c0f61c4fc5f5d32d9bb4c67428012a60,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,49847ae69a4e1a97ae7f2db5e217c77721e37948,Objective-C,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,5f7975d09eac0f10ed8a17dbb6f5964977725adc,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,0d45ea1ca641b21b73bcf9c00e0179cda284e7e7,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,801c1c6be5324219689c98e1bd3e0ca365ee834d,Objective-C,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,8e45822aa0b9f5df4b4c64f221e64dc930a70a9d,Objective-C,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,953f28dca13c92839ba389c055587cfe6c723578,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,9c1dc920d8ffb4893d6c9d27d1f039607b326743,Rust,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,f8378920345f4f4604202d4ab15ef64b2aceaa16,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,2c74674348a4708ced58ad6eb1b23354df8ee044,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,ff489d95a9006be080ad14feb378f2b4dac35552,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,106d8f4fb89335a2c52d7c895b7a7485465ca8d9,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,f61c57bd425878be108ec787f4d96390579fb83e,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,6d36ba65577006affb272335b7c1abd829010708,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,6841e522a3e7d48706a02e8819836e809f738682,Objective-C,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,b22786e7e9b7bdb6a56936ff29cc7e9968d7bc1d,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,3ebedd7e345453d68e279cfc3e4072648e5e12e5,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,4253f96a58486ffe84b61c0415bb234a4632ee73,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,cbda3c6b2dbbd3fbdc482ff8c0170a78ec2e97d0,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,c59c37e7b2d563967da813fa50fe20b21f4da683,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,5117e0851348065ed59c991562c0ec80d9193db2,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,ae2daeb45abfe2c6dda539cf8d0d6f653d3ef412,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,f6fde895ef9c77d848061c0517f19d0ec2682f3a,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,c4d7afb6a5986b04505aca4466ae1951686c80f6,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,41727ff06111117bdf86b37db198217fd7a143cc,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,0ab290774f91a23bebe30a358fde4e53ab4876a0,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,e6340f0665d53716ef3197ada88936c2a5f7a2d3,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
jaapmarcus,https://github.com/hestiacp/hestiacp,9a1fccd37f2842fdf96ffb48895c4bfa9788c469,Shell,NÃO FAMILIAR,2014-11-14 22:04:10+00:00
elg,https://github.com/LibrIT/passhport,366b03f607729c4538e91b634ecc57c8398522a1,Python,NÃO FAMILIAR,2011-09-11 21:33:02+00:00
jreiser,https://github.com/upx/upx,90279abdfcd235172eab99651043051188938dcc,C++,NÃO FAMILIAR,2016-08-31 14:13:50+00:00
awalterschulze,https://github.com/gogo/protobuf,b03c65ea87cdc3521ede29f62fe3ce239267c1bc,Go,NÃO FAMILIAR,2012-06-08 08:46:28+00:00
Ysurac,https://github.com/Ysurac/openmptcprouter-vps-admin,a01cbc8c3d3b8bb7720bf3ff234671b4c0e1859c,Python,NÃO FAMILIAR,2014-01-07 20:15:59+00:00
LaurentTreguier,https://github.com/LaurentTreguier/vscode-rpm-spec,e19fb8e29cb48cadfd3238371e060d4ffd3384f9,CoffeeScript,NÃO FAMILIAR,2014-05-16 12:36:32+00:00
kevin8t8,https://github.com/neomutt/neomutt,fa1db5785e5cfd9d3cd27b7571b9fe268d2ec2dc,C,NÃO FAMILIAR,2010-02-28 01:59:12+00:00
moinejf,https://github.com/leesavide/abcm2ps,2f56e1179cab6affeb8afa9d6c324008fe40d8e3,C,NÃO FAMILIAR,2016-04-07 07:21:18+00:00
moinejf,https://github.com/leesavide/abcm2ps,3169ace6d63f6f517a64e8df0298f44a490c4a15,C,NÃO FAMILIAR,2016-04-07 07:21:18+00:00
mgesing,https://github.com/smartstore/SmartStoreNET,5b4e60ae7124df0898975cb8f994f9f23db1fae3,HTML,NÃO FAMILIAR,2014-08-14 08:20:23+00:00
surli,https://github.com/xwiki/xwiki-platform,f9a677408ffb06f309be46ef9d8df1915d9099a4,Java,NÃO FAMILIAR,2012-02-27 12:19:32+00:00
surli,https://github.com/xwiki/xwiki-platform,bb7068bd911f91e5511f3cfb03276c7ac81100bc,Java,NÃO FAMILIAR,2012-02-27 12:19:32+00:00
mliradelc,https://github.com/opencast/opencast,8ae27da5a6f658011a5741b3210e715b0dc6213e,Shell,NÃO FAMILIAR,2014-07-01 19:36:14+00:00
oliver-jung,https://github.com/nimble-platform/common,12197a755bd524559bf4e16475595a2c6fcd34db,Java,NÃO FAMILIAR,2016-05-07 15:35:55+00:00
dogukan10,https://github.com/nimble-platform/common,a59ad46733912a5580530e39cac0e6ebc83cc563,Java,NÃO FAMILIAR,2017-07-14 11:10:08+00:00
robinshine,https://github.com/theonedev/onedev,4440f0c57e440488d7e653417b2547eaae8ad19c,Java,NÃO FAMILIAR,2013-01-30 03:18:23+00:00
iamEAP,https://github.com/backstage/backstage,aad98c544e59369901fe9e0a85f6357644dceb5c,Shell,NÃO FAMILIAR,2013-02-06 23:20:04+00:00
eespie,https://github.com/Combodo/iTop,43daa2ef088bf928a2386fa19324628c3f19b807,PHP,NÃO FAMILIAR,2013-03-12 20:18:41+00:00
eespie,https://github.com/Combodo/iTop,4f5c987d8b1bd12814dc606ea69b6cfb88490704,PHP,NÃO FAMILIAR,2013-03-12 20:18:41+00:00
eespie,https://github.com/Combodo/iTop,86f649affc12b5078efc86d9439d67d98f4cb2f6,PHP,NÃO FAMILIAR,2013-03-12 20:18:41+00:00
typfel,https://github.com/wireapp/wire-ios-data-model,bf9db85886b12a20c8374f55b7c4a610e8ae9220,Swift,NÃO FAMILIAR,2008-04-14 01:22:41+00:00
typfel,https://github.com/wireapp/wire-ios-data-model,35af3f632085f51a2ce7f608fdaeffd1a69ad89f,Swift,NÃO FAMILIAR,2008-04-14 01:22:41+00:00
nao-pon,https://github.com/Studio-42/elFinder,a106c350b7dfe666a81d6b576816db9fe0899b17,PHP,NÃO FAMILIAR,2012-02-06 13:37:40+00:00
redreceipt,https://github.com/ApollosProject/apollos-apps,cb5f8f1c0b24f1b215b2bb5eb6f9a8e16d728ce2,TypeScript,NÃO FAMILIAR,2012-10-26 19:23:12+00:00
skurfuerst,https://github.com/neos/form,049d415295be8d4a0478ccba97dba1bb81649567,PHP,NÃO FAMILIAR,2010-01-27 10:11:28+00:00
NicolasCARPi,https://github.com/elabftw/elabftw,3d2db4d3ad90b0915f29f05aeba41eaaf6a7c726,PHP,NÃO FAMILIAR,2012-12-14 15:40:09+00:00
DaneEveritt,https://github.com/pterodactyl/wings,e0078eee0a71d61573a94c75e6efcad069d78de3,Go,NÃO FAMILIAR,2010-09-27 23:24:23+00:00
error ao obter,https://github.com/shopware/shopware,dcb24eb5ec757c991b5a4e2ddced379e5820744d,PHP,NÃO FAMILIAR,
sporkmonger,https://github.com/sporkmonger/addressable,0d8a3127e35886ce9284810a7f2438bff6b43cbc,Markdown,NÃO FAMILIAR,2008-02-29 17:55:30+00:00
RhinosF1,https://github.com/miraheze/DataDump,67a82b76e186925330b89ace9c5fd893a300830b,PHP,NÃO FAMILIAR,2018-12-28 21:25:44+00:00
JustArchi,https://github.com/JustArchiNET/ArchiSteamFarm,4cd581ec041912cf199c5512fe6d1dcaec0594c0,C#,NÃO FAMILIAR,2011-09-21 20:12:21+00:00
ErisDS,https://github.com/TryGhost/express-hbs,ff6fad6e357699412d4e916273314e5e7af1500e,Markdown,NÃO FAMILIAR,2009-07-03 22:21:25+00:00
UziTech,https://github.com/express-handlebars/express-handlebars,78c47a235c4ad7bc2674bddd8ec2721567ed8c72,Markdown,NÃO FAMILIAR,2009-06-23 00:22:27+00:00
nigeltao,https://github.com/golang/net,37e1c6afe02340126705deced573a85ab75209d7,Go,NÃO FAMILIAR,2014-08-27 06:17:31+00:00
pmu-ipf,https://github.com/ipfire/ipfire-2.x,6769d909306d7bdc43d64598872126fcf1b217f6,Shell,NÃO FAMILIAR,2021-12-18 15:25:58+00:00
AlexTugarev,https://github.com/gitpod-io/gitpod,8ca431f86ae3a6f9a17afcfed51cdd065fcff1a5,TypeScript,NÃO FAMILIAR,2011-07-14 07:53:30+00:00
stweil,https://github.com/tesseract-ocr/tesseract,e6f15621c2ab2ecbfabf656942d8ef66f03b2d55,unknown,NÃO FAMILIAR,2014-02-20 06:58:49+00:00
JC5,https://github.com/firefly-iii/firefly-iii,afc9f4b7ebc8a240c85864a6e1abda62bfeefae8,PHP,NÃO FAMILIAR,2013-11-08 16:29:14+00:00
tbeu,https://github.com/google/oss-fuzz-vulns,37b781ace1b4228fc36483bb7e30c72ea9d4c3d6,Markdown,NÃO FAMILIAR,2013-09-12 12:42:05+00:00
PromoFaux,https://github.com/pi-hole/adminlte,cf8602eedd4a31eadb72372fc878c12d342f8600,PHP,NÃO FAMILIAR,2012-07-18 14:21:40+00:00
markjcrane,https://github.com/fusionpbx/fusionpbx,c3b811393de63e324eaa64fe5c9ea3fce428fe1a,PHP,NÃO FAMILIAR,2013-01-28 17:51:47+00:00
akallabeth,https://github.com/FreeRDP/FreeRDP,0d79670a28c0ab049af08613621aa0c267f977e9,C++,NÃO FAMILIAR,2013-02-04 14:39:25+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,87158f43f05f2720a374f3e6d22a7aaa3a33f750,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
tensorflower-gardener,https://github.com/tensorflow/tensorflow,5dc7f6981fdaf74c8c5be41f393df705841fb7c5,C++,NÃO FAMILIAR,2016-02-09 22:54:25+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,9e82dce6e6bd1f36a57e08fa85af213e2b2f2622,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,4923de56ec94fff7770df259ab7f2288a74feb41,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,a2b743f6017d7b97af1fe49087ae15f0ac634373,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,9728c60e136912a12d99ca56e106b7cce7af5986,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
tux-tn,https://github.com/validatorjs/validator.js,496fc8b2a7f5997acaaec33cc44d0b8dba5fb5e1,TypeScript,NÃO FAMILIAR,2012-02-09 13:35:52+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,e0b6e58c328059829c3eb968136f17aa72b6c876,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,0f931751fb20f565c4e94aa6df58d54a003cdb30,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,5ecec9c6fbdbc6be03295685190a45e7eee726ab,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,ac117ee8a8ea57b73d34665cdf00ef3303bc0b11,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,bc9c546ce7015c57c2f15c168b3d9201de679a1d,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,01cff3f986259d661103412a20745928c727326f,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,1071f554dbd09f7e101324d366eec5f4fe5a3ece,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,f2a673bd34f0d64b8e40a551ac78989d16daad09,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,ff8894044dfae5568ecbf2ed514c1a37dc394f1b,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,93f428fd1768df147171ed674fee1fc5ab8309ec,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,e86605c0a336c088b638da02135ea6f9f6753618,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,429f009d2b2c09028647dd4bb7b3f6f414bbaad7,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,203214568f5bc237603dbab6e1fd389f1572f5c9,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,9e62869465573cb2d9b5053f1fa02a81fce21d69,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,3a7362750d5c372420aa8f0caf7bf5b5c3d0f52d,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,b5cdbf12ffcaaffecf98f22a6be5a64bb96e4f58,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,42459e4273c2e47a3232cc16c4f4fff3b3a35c38,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,532f5c5a547126c634fefd43bbad1dc6417678ac,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,a4e138660270e7599793fa438cd7b2fc2ce215a6,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,d7de67733925de196ec8863a33445b73f9562d1d,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,136b51f10903e044308cf77117c0ed9871350475,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
mihaimaruseac,https://github.com/tensorflow/tensorflow,8a793b5d7f59e37ac7f3cd0954a750a2fe76bad4,C++,NÃO FAMILIAR,2010-07-05 11:26:31+00:00
