username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
o1egl,https://github.com/filebrowser/filebrowser,74b7cd8e81840537a8206317344f118093153e8d,Go,12.0,6.0,6.0
0xdcarns,https://github.com/gravitl/netmaker,9bee12642986cb9534e268447b70e6f0f03c59cf,Go,43.0,20.0,23.0
zeripath,https://github.com/go-gitea/gitea,1314f38b59748397b3429fb9bc9f9d6bac85d2f2,Go,4.0,4.0,0.0
hbollon,https://github.com/camptocamp/terraboard,2a5dbaac015dc0714b41a59995e24f5767f89ddc,Go,6.0,4.0,2.0
lafriks,https://github.com/go-gitea/gitea,65e0688a5c9dacad50e71024b7529fdf0e3c2e9c,Go,16.0,12.0,4.0
emicklei,https://github.com/emicklei/go-restful,fd3c327a379ce08c68ef18765bdc925f5d9bad10,Go,104.0,64.0,40.0
erikdubbelboer,https://github.com/valyala/fasthttp,15262ecf3c602364639d465daba1e7f3604d00e8,Go,24.0,24.0,0.0
erikdubbelboer,https://github.com/valyala/fasthttp,6b5bc7bb304975147b4af68df54ac214ed2554c1,Go,89.0,74.0,15.0
tonyghita,https://github.com/graph-gophers/graphql-go,eae31ca73eb3473c544710955d1dbebc22605bfe,Go,120.0,113.0,7.0
alistair3149,https://github.com/StarCitizenTools/mediawiki-extensions-ShortDescription,bf568edd892adb8528dcb64f75dddf3eeaccc12c,Go,2.0,1.0,1.0
ftkg,https://github.com/heroiclabs/nakama,e2e02fce80ff33ce45f8a6ebc0b7a99ee0b03824,Go,227.0,220.0,7.0
srenatus,https://github.com/open-policy-agent/opa,932e4ffc37a590ace79e9b75ca4340288c220239,Go,78.0,67.0,11.0
nsmith5,https://github.com/sigstore/cosign,96d410a6580e4e81d24d112a0855c70ca3fb5b49,Go,232.0,226.0,6.0
prometherion,https://github.com/clastix/capsule-proxy,efe91f68ebf8a9e3d21491dc57da7b8a746415d8,Go,31.0,31.0,0.0
deluan,https://github.com/navidrome/navidrome,9e79b5cbf2a48c1e4344df00fea4ed3844ea965d,Go,12.0,8.0,4.0
vcheung-stripe,https://github.com/stripe/stripe-cli,be38da5c0191adb77f661f769ffff2fbc7ddf6cd,Go,6.0,4.0,2.0
alexmt,https://github.com/argoproj/argo-cd,af03b291d4b7e9d3ce9a6580ae9c8141af0e05cf,Go,273.0,197.0,76.0
stefanberger,https://github.com/containerd/imgcrypt,6fdd9818a4d8142107b7ecd767d839c9707700d9,Go,13.0,13.0,0.0
calebdoxsey,https://github.com/pomerium/pomerium,b435f73e2b54088da2aca5e8c3aa1808293d6903,Go,295.0,167.0,128.0
donatello,https://github.com/minio/minio,66b14a0d32684d527ae8018dc6d9d46ccce58ae3,Go,13.0,12.0,1.0
cedws,https://github.com/runatlantis/atlantis,48870911974adddaa4c99c8089e79b7d787fa820,Go,4.0,2.0,2.0
zachhuff386,https://github.com/pritunl/pritunl-client-electron,e16d47437f8ef62546aa00edb0d64be2a7d2205b,Go,1.0,0.0,1.0
AndrewBastin,https://github.com/hoppscotch/proxyscotch,de67380f62f907f201d75854b76024ba4885fab7,Go,28.0,27.0,1.0
piksel,https://github.com/containrrr/shoutrrr,6a27056f9d7522a8b493216195cb7634bf4b5c42,Go,258.0,160.0,98.0
giuseppe,https://github.com/containers/podman,aafa80918a245edcbdaceb1191d749570f1872d0,Go,20.0,13.0,7.0
giuseppe,https://github.com/containers/buildah,e7e55c988c05dd74005184ceb64f097a0cfe645b,Go,8.0,1.0,7.0
srenatus,https://github.com/open-policy-agent/opa,e9d3828db670cbe11129885f37f08cbf04935264,Go,25.0,24.0,1.0
alexec,https://github.com/argoproj/argo-workflows,87470e1c2bf703a9110e97bb755614ce8757fdcc,Go,32.0,27.0,5.0
rdimitrov,https://github.com/theupdateframework/go-tuf,ed6788e710fc3093a7ecc2d078bf734c0f200d8d,Go,175.0,126.0,49.0
muesli,https://github.com/charmbracelet/charm,3c90668f955c7ce5ef721e4fc9faee7053232fd3,Go,7.0,4.0,3.0
Sean-Der,https://github.com/pion/dtls,a6397ff7282bc56dc37a68ea9211702edb4de1de,Go,37.0,36.0,1.0
Sean-Der,https://github.com/pion/dtls,e0b2ce3592e8e7d73713ac67b363a2e192a4cecf,Go,16.0,15.0,1.0
Sean-Der,https://github.com/pion/dtls,d2f797183a9f044ce976e6df6f362662ca722412,Go,120.0,120.0,0.0
yuting-fan,https://github.com/aws/amazon-ssm-agent,0fe8ae99b2ff25649c7b86d3bc05fc037400aca7,Go,23.0,12.0,11.0
stefanprodan,https://github.com/weaveworks/weave-gitops,567356f471353fb5c676c77f5abc2a04631d50ca,Go,2.0,1.0,1.0
yacovm,https://github.com/hyperledger/fabric,0f18359493bcbd5f9f9d1a9b05adabfe5da23b06,Go,66.0,62.0,4.0
EngHabu,https://github.com/flyteorg/flyteadmin,a1ec282d02706e074bc4986fd0412e5da3b9d00a,Go,152.0,129.0,23.0
harshavardhana,https://github.com/minio/minio,bc72e4226e669d98c8e0f3eccc9297be9251c692,Go,79.0,33.0,46.0
mattmoor,https://github.com/sigstore/cosign,c5fda01a8ff33ca981f45a9f13e7fb6bd2080b94,Go,11.0,10.0,1.0
facs95,https://github.com/evmos/ethermint,144741832007a26dbe950512acbda4ed95b2a451,Go,28.0,20.0,8.0
neilalexander,https://github.com/matrix-org/gomatrixserverlib,723fd495dde835d078b9f2074b6b62c06dea4575,Go,61.0,60.0,1.0
