username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
b-heilman,https://github.com/b-heilman/bmoor,7d4a086a1dc3ef11ed0b323824d02348734b7da5,JavaScript,286.0,178.0,108.0
MrSwitch,https://github.com/MrSwitch/hello.js,d6f5137f30de6e0ef7048191ee6ae575fdc2f669,JavaScript,6.0,5.0,1.0
marijnh,https://github.com/codemirror/CodeMirror,55d0333907117c9231ffdf555ae8824705993bbb,JavaScript,2.0,1.0,1.0
pofider,https://github.com/pofider/phantom-html-to-pdf,b5d2da2639a49a95e0bdb3bc0c987cb6406b8259,JavaScript,65.0,40.0,25.0
faisalman,https://github.com/faisalman/ua-parser-js,6d1f26df051ba681463ef109d36c9cf0f7e32b18,JavaScript,28.0,14.0,14.0
DuLinRain,https://github.com/hoperyy/get-npm-package-version,40b1cf31a0607ea66f9e30a0c3af1383b52b2dec,JavaScript,3.0,3.0,0.0
error ao obter,https://github.com/pillys/fs-path,88ff5ee51046bb2c5d5e9c5afe6819b032092ce7,JavaScript,,,
staabm,https://github.com/jquery-validation/jquery-validation,5d8f29eef363d043a8fec4eb86d42cadb5fa5f7d,JavaScript,2.0,1.0,1.0
knolleary,https://github.com/node-red/node-red,74db3e17d075f23d9c95d7871586cf461524c456,JavaScript,39.0,36.0,3.0
ForbesLindesay,https://github.com/pugjs/pug,991e78f7c4220b2f8da042877c6f0ef5a4683be0,JavaScript,13.0,11.0,2.0
NGPixel,https://github.com/Requarks/wiki,5ffa189383dd716f12b56b8cae2ba0d075996cf1,JavaScript,4.0,4.0,0.0
sebhildebrandt,https://github.com/sebhildebrandt/systeminformation,01ef56cd5824ed6da1c11b37013a027fdef67524,JavaScript,7.0,3.0,4.0
pahen,https://github.com/pahen/madge,da5cbc9ab30372d687fa7c324b22af7ffa5c6332,JavaScript,23.0,9.0,14.0
yetingli,https://github.com/MrRio/jsPDF,d8bb3b39efcd129994f7a3b01b632164144ec43e,JavaScript,2.0,1.0,1.0
ssnau,https://github.com/ssnau/killport,bec8e371f170a12e11cd222ffc7a6e1ae9942638,JavaScript,1.0,1.0,0.0
nlf,https://github.com/npm/hosted-git-info,bede0dc38e1785e732bf0a48ba6f81a4a908eba3,JavaScript,4.0,2.0,2.0
GuyMograbi,https://github.com/GuyMograbi/kill-by-port,ea5b1f377e196a4492e05ff070eba8b30b7372c4,JavaScript,2.0,1.0,1.0
ai,https://github.com/postcss/postcss,8682b1e4e328432ba692bed52326e84439cec9e4,JavaScript,2.0,1.0,1.0
ai,https://github.com/postcss/postcss,b6f3e4d5a8d7504d553267f80384373af3a3dec5,JavaScript,4.0,1.0,3.0
nknapp,https://github.com/handlebars-lang/handlebars.js,b6d3de7123eebba603e321f04afdbae608e8fea8,JavaScript,6.0,5.0,1.0
nknapp,https://github.com/handlebars-lang/handlebars.js,f0589701698268578199be25285b2ebea1c1e427,JavaScript,670.0,40.0,630.0
kukawski,https://github.com/locutusjs/locutus,eb863321990e7e5514aa14f68b8d9978ece9e65e,JavaScript,2.0,1.0,1.0
MichaelAquilina,https://github.com/Stuk/jszip,22357494f424178cb416cdb7d93b26dd4f824b36,JavaScript,11.0,7.0,4.0
samholmes,https://github.com/samholmes/node-open-graph,a0cef507a90adaac7dbbe9c404f09a50bdefb348,JavaScript,7.0,7.0,0.0
Haroenv,https://github.com/algolia/algoliasearch-helper-js,4ff542b70b92a6b81cce8b9255700b0bc0817edd,JavaScript,37.0,34.0,3.0
vkarpov15,https://github.com/aheckmann/mpath,89402d2880d4ea3518480a8c9847c541f2d824fc,JavaScript,12.0,12.0,0.0
jonschlinkert,https://github.com/jonschlinkert/set-value,7cf8073bb06bf0c15e08475f9f952823b4576452,JavaScript,4.0,2.0,2.0
kumilingus,https://github.com/clientIO/joint,e5bf89efef6d5ea572d66870ffd86560de7830a8,JavaScript,9.0,8.0,1.0
autor nulo,https://github.com/DataTables/Dist-DataTables,59a8d3f8a3c1138ab08704e783bc52bfe88d7c9b,JavaScript,18.0,11.0,7.0
XmiliaH,https://github.com/patriksimek/vm2,b4f6e2bd2c4a1ef52fc4483d8e35f28bc4481886,JavaScript,252.0,201.0,51.0
Mostafa-Samir,https://github.com/Mostafa-Samir/zip-local,949446a95a660c0752b1db0c654f0fd619ae6085,JavaScript,7.0,7.0,0.0
