username,repositorio,hash,linguagem_programacao,LinhasTotais,LinhasAdicionadas,LinhasRemovidas
timbuckingham,https://github.com/bigtreecms/BigTree-CMS,c5f27bf66a7f35bd3daeb5f693f3e2493f51b1f3,PHP,2.0,1.0,1.0
timbuckingham,https://github.com/bigtreecms/BigTree-CMS,8a59c2e13f8e151b6a9e98f73e641e1ec8d928df,PHP,2.0,1.0,1.0
timbuckingham,https://github.com/bigtreecms/BigTree-CMS,4b0faa90fa8b9e1776c86db716894dcd7e6b4834,PHP,64.0,42.0,22.0
nijel,https://github.com/phpmyadmin/phpmyadmin,da4042fb6c4365dc8187765c3bf525043687c66f,PHP,4.0,3.0,1.0
joshf,https://github.com/joshf/Burden,edaa1bb8f73d6f3c8b2e78b67f1b40e02fccd0c1,PHP,23.0,0.0,23.0
sebsauvage,https://github.com/sebsauvage/Shaarli,53da201749f8f362323ef278bf338f1d9f7a925a,PHP,10.0,5.0,5.0
legoktm,https://github.com/wikimedia/mediawiki,dc2966bd05b69321300c63fd0bd78e7c78ecea6e,PHP,2.0,1.0,1.0
auracms,https://github.com/auracms/AuraCMS,4fe9d0d31a32df392f4d6ced8e5c25ed4af19ade,PHP,20.0,10.0,10.0
auracms,https://github.com/auracms/AuraCMS,790f66ffbc4f23a6e13636fc79d0aa1a7d81e747,PHP,2.0,1.0,1.0
slusarz,https://github.com/horde/horde,da6afc7e9f4e290f782eca9dbca794f772caccb3,PHP,21.0,13.0,8.0
nijel,https://github.com/phpmyadmin/phpmyadmin,968d5d5f486820bfa30af046f063b9f23304e14a,PHP,4.0,2.0,2.0
bsweeney,https://github.com/dompdf/dompdf,23a693993299e669306929e3d49a4a1f7b3fb028,PHP,11.0,4.0,7.0
PhenX,https://github.com/PhenX/php-font-lib,d13682b7e27d14a6323c441426f3dde1cd86c751,PHP,2.0,1.0,1.0
autor nulo,https://github.com/wikimedia/mediawiki-core,0b695ae09aada343ab59be4a3c9963995a1143b6,PHP,1.0,1.0,0.0
caseysoftware,https://github.com/web2project/web2project,ab5ba92a6aaf0435cd0b2132cf7f9b7b41575a28,PHP,2.0,2.0,0.0
caseysoftware,https://github.com/web2project/web2project,eead99b36f62a8222d9f3a913f1a2268200687ef,PHP,2.0,1.0,1.0
OsandaMalith,https://github.com/moodle/moodle,ce5a785b0962c3c94c7a7b0d36176482d21db95d,PHP,2.0,1.0,1.0
julienmathis,https://github.com/centreon/centreon,cc2109804dd69057cb209037113796ec5ffdce90,PHP,125.0,65.0,60.0
autor nulo,https://github.com/opencart-ce/opencart-ce,c2aafc823bd85876f5e888f8ebc421069a5e076f,PHP,4.0,2.0,2.0
yunosh,https://github.com/horde/horde,4c3e18f1724ab39bfef10c189a5b52036a744d55,PHP,17.0,15.0,2.0
ZweiSteinSoft,https://github.com/phpmyadmin/phpmyadmin,cb7c703c03f656debcea2a16468bd53660fc888e,PHP,24.0,14.0,10.0
ZweiSteinSoft,https://github.com/phpmyadmin/phpmyadmin,d18a2dd9faad7e0e96df799b59e16ef587afb838,PHP,38.0,23.0,15.0
